time,trackID,clTrackID
3,1562,2
3,1563,2
3,1564,2
3,1565,2
3,1588,1
3,1589,1
3,1590,1
3,1591,1
3,1592,1
3,1593,1
3,1594,1
3,1595,1
3,1623,2
3,1624,2
3,1625,2
3,1626,2
3,1627,2
3,1628,2
3,1629,2
3,1652,1
3,1653,1
3,1654,1
3,1655,1
3,1656,1
3,1657,1
3,1658,1
3,1688,2
3,1689,2
3,1690,2
3,1691,2
3,1692,2
3,1717,1
3,1718,1
3,1719,1
3,1720,1
3,1721,1
3,1722,1
3,1753,2
3,1754,2
3,1755,2
3,1783,1
3,1784,1
3,2983,3
3,2984,3
3,2985,3
3,2986,3
3,2987,3
3,3046,3
3,3047,3
3,3048,3
3,3049,3
3,3050,3
3,3051,3
3,3052,3
3,3110,3
3,3111,3
3,3112,3
3,3113,3
3,3114,3
3,3115,3
3,3116,3
3,3174,3
3,3175,3
3,3176,3
3,3177,3
3,3178,3
3,3179,3
3,3180,3
3,3238,3
3,3239,3
3,3240,3
3,3241,3
3,3242,3
3,3243,3
3,3244,3
3,3302,3
3,3303,3
3,3304,3
3,3305,3
3,3306,3
3,3307,3
3,3367,3
3,3368,3
3,3369,3
3,3370,3
4,1115,2
4,1116,2
4,1117,2
4,1118,2
4,1178,2
4,1179,2
4,1180,2
4,1181,2
4,1182,2
4,1183,2
4,1242,2
4,1243,2
4,1244,2
4,1245,2
4,1246,2
4,1247,2
4,1248,2
4,1305,2
4,1306,2
4,1307,2
4,1308,2
4,1309,2
4,1310,2
4,1311,2
4,1312,2
4,1370,2
4,1371,2
4,1372,2
4,1373,2
4,1374,2
4,1375,2
4,1376,2
4,1434,2
4,1435,2
4,1436,2
4,1437,2
4,1438,2
4,1439,2
4,1499,2
4,1500,2
4,1501,2
4,1502,2
4,1592,1
4,1593,1
4,1594,1
4,1655,1
4,1656,1
4,1657,1
4,1658,1
4,1659,1
4,1718,1
4,1719,1
4,1720,1
4,1721,1
4,1722,1
4,1723,1
4,1724,1
4,1782,1
4,1783,1
4,1784,1
4,1785,1
4,1786,1
4,1787,1
4,1788,1
4,1846,1
4,1847,1
4,1848,1
4,1849,1
4,1850,1
4,1851,1
4,1852,1
4,1910,1
4,1911,1
4,1912,1
4,1913,1
4,1914,1
4,1915,1
4,1916,1
4,1975,1
4,1976,1
4,1977,1
4,1978,1
4,1979,1
4,2040,1
4,2041,1
4,2042,1
4,2915,3
4,2916,3
4,2917,3
4,2918,3
4,2978,3
4,2979,3
4,2980,3
4,2981,3
4,2982,3
4,2983,3
4,3041,3
4,3042,3
4,3043,3
4,3044,3
4,3045,3
4,3046,3
4,3047,3
4,3105,3
4,3106,3
4,3107,3
4,3108,3
4,3109,3
4,3110,3
4,3111,3
4,3112,3
4,3169,3
4,3170,3
4,3171,3
4,3172,3
4,3173,3
4,3174,3
4,3175,3
4,3176,3
4,3234,3
4,3235,3
4,3236,3
4,3237,3
4,3238,3
4,3239,3
4,3298,3
4,3299,3
4,3300,3
4,3301,3
4,3302,3
4,3364,3
5,927,2
5,928,2
5,929,2
5,930,2
5,990,2
5,991,2
5,992,2
5,993,2
5,994,2
5,995,2
5,1053,2
5,1054,2
5,1055,2
5,1056,2
5,1057,2
5,1058,2
5,1059,2
5,1117,2
5,1118,2
5,1119,2
5,1120,2
5,1121,2
5,1122,2
5,1123,2
5,1124,2
5,1181,2
5,1182,2
5,1183,2
5,1184,2
5,1185,2
5,1186,2
5,1187,2
5,1245,2
5,1246,2
5,1247,2
5,1248,2
5,1249,2
5,1250,2
5,1251,2
5,1310,2
5,1311,2
5,1312,2
5,1313,2
5,1314,2
5,1376,2
5,1377,2
5,1912,1
5,1913,1
5,1914,1
5,1915,1
5,1916,1
5,1975,1
5,1976,1
5,1977,1
5,1978,1
5,1979,1
5,1980,1
5,2039,1
5,2040,1
5,2041,1
5,2042,1
5,2043,1
5,2044,1
5,2045,1
5,2102,1
5,2103,1
5,2104,1
5,2105,1
5,2106,1
5,2107,1
5,2108,1
5,2109,1
5,2167,1
5,2168,1
5,2169,1
5,2170,1
5,2171,1
5,2172,1
5,2173,1
5,2231,1
5,2232,1
5,2233,1
5,2234,1
5,2235,1
5,2236,1
5,2296,1
5,2297,1
5,2298,1
5,2299,1
5,2784,3
5,2785,3
5,2846,3
5,2847,3
5,2848,3
5,2849,3
5,2850,3
5,2851,3
5,2910,3
5,2911,3
5,2912,3
5,2913,3
5,2914,3
5,2915,3
5,2973,3
5,2974,3
5,2975,3
5,2976,3
5,2977,3
5,2978,3
5,2979,3
5,2980,3
5,3037,3
5,3038,3
5,3039,3
5,3040,3
5,3041,3
5,3042,3
5,3043,3
5,3044,3
5,3101,3
5,3102,3
5,3103,3
5,3104,3
5,3105,3
5,3106,3
5,3107,3
5,3166,3
5,3167,3
5,3168,3
5,3169,3
5,3170,3
5,3171,3
5,3231,3
5,3232,3
5,3233,3
6,804,2
6,805,2
6,866,2
6,867,2
6,868,2
6,869,2
6,870,2
6,871,2
6,929,2
6,930,2
6,931,2
6,932,2
6,933,2
6,934,2
6,935,2
6,993,2
6,994,2
6,995,2
6,996,2
6,997,2
6,998,2
6,999,2
6,1000,2
6,1057,2
6,1058,2
6,1059,2
6,1060,2
6,1061,2
6,1062,2
6,1063,2
6,1064,2
6,1121,2
6,1122,2
6,1123,2
6,1124,2
6,1125,2
6,1126,2
6,1127,2
6,1186,2
6,1187,2
6,1188,2
6,1189,2
6,1190,2
6,1191,2
6,1251,2
6,1252,2
6,1253,2
6,2168,1
6,2169,1
6,2170,1
6,2231,1
6,2232,1
6,2233,1
6,2234,1
6,2235,1
6,2236,1
6,2294,1
6,2295,1
6,2296,1
6,2297,1
6,2298,1
6,2299,1
6,2300,1
6,2358,1
6,2359,1
6,2360,1
6,2361,1
6,2362,1
6,2363,1
6,2364,1
6,2422,1
6,2423,1
6,2424,1
6,2425,1
6,2426,1
6,2427,1
6,2428,1
6,2486,1
6,2487,1
6,2488,1
6,2489,1
6,2490,1
6,2491,1
6,2492,1
6,2551,1
6,2552,1
6,2553,1
6,2554,1
6,2555,1
6,2617,1
6,2651,3
6,2652,3
6,2653,3
6,2654,3
6,2655,3
6,2714,3
6,2715,3
6,2716,3
6,2717,3
6,2718,3
6,2719,3
6,2720,3
6,2778,3
6,2779,3
6,2780,3
6,2781,3
6,2782,3
6,2783,3
6,2784,3
6,2842,3
6,2843,3
6,2844,3
6,2845,3
6,2846,3
6,2847,3
6,2848,3
6,2906,3
6,2907,3
6,2908,3
6,2909,3
6,2910,3
6,2911,3
6,2912,3
6,2970,3
6,2971,3
6,2972,3
6,2973,3
6,2974,3
6,2975,3
6,2976,3
6,3035,3
6,3036,3
6,3037,3
6,3038,3
6,3039,3
7,807,2
7,808,2
7,809,2
7,810,2
7,870,2
7,871,2
7,872,2
7,873,2
7,874,2
7,875,2
7,933,2
7,934,2
7,935,2
7,936,2
7,937,2
7,938,2
7,939,2
7,940,2
7,997,2
7,998,2
7,999,2
7,1000,2
7,1001,2
7,1002,2
7,1003,2
7,1004,2
7,1061,2
7,1062,2
7,1063,2
7,1064,2
7,1065,2
7,1066,2
7,1067,2
7,1068,2
7,1126,2
7,1127,2
7,1128,2
7,1129,2
7,1130,2
7,1131,2
7,1191,2
7,1192,2
7,1193,2
7,1194,2
7,2393,3
7,2394,3
7,2395,3
7,2422,1
7,2423,1
7,2424,1
7,2456,3
7,2457,3
7,2458,3
7,2459,3
7,2460,3
7,2461,3
7,2485,1
7,2486,1
7,2487,1
7,2488,1
7,2489,1
7,2490,1
7,2519,3
7,2520,3
7,2521,3
7,2522,3
7,2523,3
7,2524,3
7,2525,3
7,2548,1
7,2549,1
7,2550,1
7,2551,1
7,2552,1
7,2553,1
7,2554,1
7,2583,3
7,2584,3
7,2585,3
7,2586,3
7,2587,3
7,2588,3
7,2589,3
7,2612,1
7,2613,1
7,2614,1
7,2615,1
7,2616,1
7,2617,1
7,2618,1
7,2619,1
7,2647,3
7,2648,3
7,2649,3
7,2650,3
7,2651,3
7,2652,3
7,2653,3
7,2676,1
7,2677,1
7,2678,1
7,2679,1
7,2680,1
7,2681,1
7,2682,1
7,2683,1
7,2711,3
7,2712,3
7,2713,3
7,2714,3
7,2715,3
7,2716,3
7,2717,3
7,2740,1
7,2741,1
7,2742,1
7,2743,1
7,2744,1
7,2745,1
7,2746,1
7,2776,3
7,2777,3
7,2778,3
7,2779,3
7,2780,3
7,2805,1
7,2806,1
7,2807,1
7,2808,1
7,2809,1
7,2810,1
7,2842,3
7,2843,3
7,2871,1
7,2872,1
8,813,2
8,814,2
8,875,2
8,876,2
8,877,2
8,878,2
8,879,2
8,938,2
8,939,2
8,940,2
8,941,2
8,942,2
8,943,2
8,944,2
8,1002,2
8,1003,2
8,1004,2
8,1005,2
8,1006,2
8,1007,2
8,1008,2
8,1066,2
8,1067,2
8,1068,2
8,1069,2
8,1070,2
8,1071,2
8,1072,2
8,1130,2
8,1131,2
8,1132,2
8,1133,2
8,1134,2
8,1135,2
8,1136,2
8,1195,2
8,1196,2
8,1197,2
8,1198,2
8,1199,2
8,1260,2
8,1261,2
8,1262,2
8,2135,3
8,2136,3
8,2137,3
8,2138,3
8,2198,3
8,2199,3
8,2200,3
8,2201,3
8,2202,3
8,2203,3
8,2262,3
8,2263,3
8,2264,3
8,2265,3
8,2266,3
8,2267,3
8,2325,3
8,2326,3
8,2327,3
8,2328,3
8,2329,3
8,2330,3
8,2331,3
8,2332,3
8,2389,3
8,2390,3
8,2391,3
8,2392,3
8,2393,3
8,2394,3
8,2395,3
8,2396,3
8,2454,3
8,2455,3
8,2456,3
8,2457,3
8,2458,3
8,2459,3
8,2518,3
8,2519,3
8,2520,3
8,2521,3
8,2522,3
8,2523,3
8,2584,3
8,2585,3
8,2675,1
8,2676,1
8,2677,1
8,2678,1
8,2679,1
8,2738,1
8,2739,1
8,2740,1
8,2741,1
8,2742,1
8,2743,1
8,2802,1
8,2803,1
8,2804,1
8,2805,1
8,2806,1
8,2807,1
8,2808,1
8,2865,1
8,2866,1
8,2867,1
8,2868,1
8,2869,1
8,2870,1
8,2871,1
8,2872,1
8,2930,1
8,2931,1
8,2932,1
8,2933,1
8,2934,1
8,2935,1
8,2936,1
8,2994,1
8,2995,1
8,2996,1
8,2997,1
8,2998,1
8,2999,1
8,3059,1
8,3060,1
8,3061,1
8,3062,1
9,944,2
9,945,2
9,946,2
9,1007,2
9,1008,2
9,1009,2
9,1010,2
9,1011,2
9,1012,2
9,1070,2
9,1071,2
9,1072,2
9,1073,2
9,1074,2
9,1075,2
9,1076,2
9,1134,2
9,1135,2
9,1136,2
9,1137,2
9,1138,2
9,1139,2
9,1140,2
9,1198,2
9,1199,2
9,1200,2
9,1201,2
9,1202,2
9,1203,2
9,1204,2
9,1262,2
9,1263,2
9,1264,2
9,1265,2
9,1266,2
9,1267,2
9,1268,2
9,1327,2
9,1328,2
9,1329,2
9,1330,2
9,1331,2
9,1393,2
9,1394,2
9,1878,3
9,1879,3
9,1880,3
9,1881,3
9,1941,3
9,1942,3
9,1943,3
9,1944,3
9,1945,3
9,1946,3
9,2005,3
9,2006,3
9,2007,3
9,2008,3
9,2009,3
9,2010,3
9,2011,3
9,2069,3
9,2070,3
9,2071,3
9,2072,3
9,2073,3
9,2074,3
9,2075,3
9,2133,3
9,2134,3
9,2135,3
9,2136,3
9,2137,3
9,2138,3
9,2139,3
9,2197,3
9,2198,3
9,2199,3
9,2200,3
9,2201,3
9,2202,3
9,2203,3
9,2262,3
9,2263,3
9,2264,3
9,2265,3
9,2266,3
9,2801,1
9,2802,1
9,2863,1
9,2864,1
9,2865,1
9,2866,1
9,2867,1
9,2926,1
9,2927,1
9,2928,1
9,2929,1
9,2930,1
9,2931,1
9,2932,1
9,2990,1
9,2991,1
9,2992,1
9,2993,1
9,2994,1
9,2995,1
9,2996,1
9,3054,1
9,3055,1
9,3056,1
9,3057,1
9,3058,1
9,3059,1
9,3060,1
9,3118,1
9,3119,1
9,3120,1
9,3121,1
9,3122,1
9,3123,1
9,3124,1
9,3183,1
9,3184,1
9,3185,1
9,3186,1
9,3187,1
9,3188,1
9,3248,1
9,3249,1
9,3250,1
