time,trackID,clTrackID
2,2212,1
2,2213,1
2,2214,1
2,2265,1
2,2266,1
2,2267,1
2,2268,1
2,2269,1
2,2270,1
2,2271,1
2,2272,1
2,2273,1
2,2274,1
2,2275,1
2,2276,1
2,2331,1
2,2332,1
2,2333,1
2,2334,1
2,2335,1
2,2336,1
2,2337,1
2,2338,1
3,735,1
3,736,1
3,737,1
3,795,1
3,796,1
3,797,1
3,798,1
3,799,1
3,800,1
3,801,1
3,802,1
3,803,1
3,804,1
3,857,1
3,858,1
3,859,1
3,860,1
3,861,1
3,866,1
3,867,1
3,868,1
3,869,1
3,870,1
3,920,1
3,921,1
3,922,1
3,933,1
3,934,1
3,935,1
3,936,1
3,982,1
3,983,1
3,984,1
3,999,1
3,1000,1
3,1001,1
3,1046,1
3,1047,1
3,1064,1
3,1065,1
3,1066,1
3,1109,1
3,1110,1
3,1129,1
3,1130,1
3,1172,1
3,1173,1
3,1194,1
3,1195,1
3,1236,1
3,1237,1
3,1258,1
3,1259,1
3,1299,1
3,1300,1
3,1323,1
3,1324,1
3,1363,1
3,1364,1
3,1387,1
3,1388,1
3,1427,1
3,1428,1
3,1451,1
3,1452,1
3,1491,1
3,1492,1
3,1516,1
3,1517,1
3,1555,1
3,1556,1
3,1580,1
3,1581,1
3,1619,1
3,1620,1
3,1644,1
3,1645,1
3,1683,1
3,1684,1
3,1708,1
3,1747,1
3,1748,1
3,1771,1
3,1772,1
3,1811,1
3,1812,1
3,1835,1
3,1836,1
3,1876,1
3,1877,1
3,1899,1
3,1900,1
3,1940,1
3,1941,1
3,1962,1
3,1963,1
3,2004,1
3,2005,1
3,2006,1
3,2026,1
3,2027,1
3,2069,1
3,2070,1
3,2089,1
3,2090,1
3,2134,1
3,2135,1
3,2152,1
3,2153,1
3,2199,1
3,2200,1
3,2201,1
3,2215,1
3,2216,1
3,2217,1
3,2264,1
3,2265,1
3,2266,1
3,2267,1
3,2277,1
3,2278,1
3,2279,1
3,2329,1
3,2330,1
3,2331,1
3,2332,1
3,2333,1
3,2334,1
3,2335,1
3,2336,1
3,2337,1
3,2338,1
3,2339,1
3,2340,1
3,2341,1
3,2342,1
3,2396,1
3,2397,1
3,2398,1
3,2399,1
3,2400,1
3,2401,1
3,2402,1
3,2403,1
3,2404,1
4,861,1
4,862,1
4,863,1
4,864,1
4,865,1
4,866,1
4,867,1
4,868,1
4,869,1
4,923,1
4,924,1
4,925,1
4,926,1
4,927,1
4,928,1
4,929,1
4,930,1
4,931,1
4,932,1
4,933,1
4,934,1
4,935,1
4,985,1
4,986,1
4,987,1
4,988,1
4,998,1
4,999,1
4,1000,1
4,1001,1
4,1048,1
4,1049,1
4,1050,1
4,1064,1
4,1065,1
4,1066,1
4,1111,1
4,1112,1
4,1113,1
4,1129,1
4,1130,1
4,1131,1
4,1174,1
4,1175,1
4,1176,1
4,1194,1
4,1195,1
4,1238,1
4,1239,1
4,1259,1
4,1260,1
4,1301,1
4,1302,1
4,1323,1
4,1324,1
4,1325,1
4,1365,1
4,1366,1
4,1388,1
4,1389,1
4,1428,1
4,1429,1
4,1452,1
4,1453,1
4,1492,1
4,1493,1
4,1517,1
4,1518,1
4,1556,1
4,1557,1
4,1581,1
4,1582,1
4,1620,1
4,1621,1
4,1645,1
4,1646,1
4,1684,1
4,1685,1
4,1709,1
4,1710,1
4,1748,1
4,1749,1
4,1773,1
4,1774,1
4,1812,1
4,1813,1
4,1837,1
4,1838,1
4,1876,1
4,1877,1
4,1900,1
4,1901,1
4,1941,1
4,1942,1
4,1964,1
4,1965,1
4,2005,1
4,2006,1
4,2028,1
4,2029,1
4,2070,1
4,2071,1
4,2091,1
4,2092,1
4,2134,1
4,2135,1
4,2154,1
4,2155,1
4,2156,1
4,2199,1
4,2200,1
4,2217,1
4,2218,1
4,2219,1
4,2264,1
4,2265,1
4,2266,1
4,2280,1
4,2281,1
4,2282,1
4,2329,1
4,2330,1
4,2331,1
4,2342,1
4,2343,1
4,2344,1
4,2345,1
4,2394,1
4,2395,1
4,2396,1
4,2397,1
4,2398,1
4,2403,1
4,2404,1
4,2405,1
4,2406,1
4,2407,1
4,2408,1
4,2460,1
4,2461,1
4,2462,1
4,2463,1
4,2464,1
4,2465,1
4,2466,1
4,2467,1
4,2468,1
4,2469,1
4,2470,1
4,2528,1
4,2529,1
4,2530,1
5,864,1
5,865,1
5,866,1
5,867,1
5,924,1
5,925,1
5,926,1
5,927,1
5,928,1
5,929,1
5,930,1
5,931,1
5,932,1
5,933,1
5,934,1
5,935,1
5,987,1
5,988,1
5,989,1
5,990,1
5,997,1
5,998,1
5,999,1
5,1000,1
5,1049,1
5,1050,1
5,1051,1
5,1052,1
5,1063,1
5,1064,1
5,1065,1
5,1066,1
5,1112,1
5,1113,1
5,1114,1
5,1129,1
5,1130,1
5,1131,1
5,1175,1
5,1176,1
5,1177,1
5,1194,1
5,1195,1
5,1196,1
5,1239,1
5,1240,1
5,1259,1
5,1260,1
5,1302,1
5,1303,1
5,1324,1
5,1325,1
5,1366,1
5,1367,1
5,1388,1
5,1389,1
5,1429,1
5,1430,1
5,1453,1
5,1454,1
5,1493,1
5,1494,1
5,1517,1
5,1518,1
5,1557,1
5,1558,1
5,1581,1
5,1582,1
5,1621,1
5,1622,1
5,1645,1
5,1646,1
5,1685,1
5,1710,1
5,1749,1
5,1774,1
5,1813,1
5,1814,1
5,1837,1
5,1838,1
5,1877,1
5,1878,1
5,1901,1
5,1902,1
5,1941,1
5,1942,1
5,1965,1
5,1966,1
5,2005,1
5,2006,1
5,2029,1
5,2030,1
5,2070,1
5,2071,1
5,2092,1
5,2093,1
5,2134,1
5,2135,1
5,2136,1
5,2155,1
5,2156,1
5,2157,1
5,2199,1
5,2200,1
5,2219,1
5,2220,1
5,2264,1
5,2265,1
5,2282,1
5,2283,1
5,2329,1
5,2330,1
5,2331,1
5,2344,1
5,2345,1
5,2346,1
5,2394,1
5,2395,1
5,2396,1
5,2397,1
5,2406,1
5,2407,1
5,2408,1
5,2409,1
5,2459,1
5,2460,1
5,2461,1
5,2462,1
5,2463,1
5,2464,1
5,2465,1
5,2466,1
5,2467,1
5,2468,1
5,2469,1
5,2470,1
5,2471,1
5,2472,1
5,2526,1
5,2527,1
5,2528,1
5,2529,1
5,2530,1
5,2531,1
5,2532,1
5,2533,1
6,993,1
6,994,1
6,995,1
6,996,1
6,997,1
6,998,1
6,1054,1
6,1055,1
6,1056,1
6,1057,1
6,1058,1
6,1059,1
6,1060,1
6,1061,1
6,1062,1
6,1063,1
6,1064,1
6,1065,1
6,1116,1
6,1117,1
6,1118,1
6,1119,1
6,1120,1
6,1127,1
6,1128,1
6,1129,1
6,1130,1
6,1179,1
6,1180,1
6,1181,1
6,1193,1
6,1194,1
6,1195,1
6,1196,1
6,1242,1
6,1243,1
6,1244,1
6,1259,1
6,1260,1
6,1261,1
6,1305,1
6,1306,1
6,1307,1
6,1324,1
6,1325,1
6,1326,1
6,1368,1
6,1369,1
6,1370,1
6,1389,1
6,1390,1
6,1432,1
6,1433,1
6,1454,1
6,1455,1
6,1495,1
6,1496,1
6,1497,1
6,1518,1
6,1519,1
6,1559,1
6,1560,1
6,1583,1
6,1584,1
6,1623,1
6,1624,1
6,1647,1
6,1648,1
6,1687,1
6,1688,1
6,1711,1
6,1712,1
6,1750,1
6,1751,1
6,1775,1
6,1776,1
6,1814,1
6,1815,1
6,1839,1
6,1840,1
6,1878,1
6,1879,1
6,1903,1
6,1904,1
6,1943,1
6,1967,1
6,1968,1
6,2007,1
6,2008,1
6,2031,1
6,2032,1
6,2071,1
6,2072,1
6,2095,1
6,2096,1
6,2135,1
6,2136,1
6,2158,1
6,2159,1
6,2200,1
6,2201,1
6,2222,1
6,2223,1
6,2264,1
6,2265,1
6,2266,1
6,2285,1
6,2286,1
6,2329,1
6,2330,1
6,2348,1
6,2349,1
6,2350,1
6,2394,1
6,2395,1
6,2411,1
6,2412,1
6,2413,1
6,2459,1
6,2460,1
6,2461,1
6,2474,1
6,2475,1
6,2476,1
6,2524,1
6,2525,1
6,2526,1
6,2527,1
6,2536,1
6,2537,1
6,2538,1
6,2539,1
6,2590,1
6,2591,1
6,2592,1
6,2593,1
6,2594,1
6,2595,1
6,2596,1
6,2597,1
6,2598,1
6,2599,1
6,2600,1
6,2601,1
6,2656,1
6,2657,1
6,2658,1
6,2659,1
6,2660,1
6,2661,1
6,2662,1
6,2663,1
7,1186,1
7,1187,1
7,1188,1
7,1189,1
7,1190,1
7,1191,1
7,1192,1
7,1193,1
7,1194,1
7,1248,1
7,1249,1
7,1250,1
7,1251,1
7,1252,1
7,1253,1
7,1254,1
7,1255,1
7,1256,1
7,1257,1
7,1258,1
7,1259,1
7,1260,1
7,1310,1
7,1311,1
7,1312,1
7,1313,1
7,1323,1
7,1324,1
7,1325,1
7,1326,1
7,1373,1
7,1374,1
7,1375,1
7,1389,1
7,1390,1
7,1391,1
7,1436,1
7,1437,1
7,1438,1
7,1454,1
7,1455,1
7,1456,1
7,1499,1
7,1500,1
7,1501,1
7,1519,1
7,1520,1
7,1563,1
7,1564,1
7,1584,1
7,1585,1
7,1626,1
7,1627,1
7,1648,1
7,1649,1
7,1650,1
7,1690,1
7,1691,1
7,1713,1
7,1714,1
7,1753,1
7,1754,1
7,1777,1
7,1778,1
7,1817,1
7,1818,1
7,1842,1
7,1843,1
7,1881,1
7,1882,1
7,1906,1
7,1907,1
7,1945,1
7,1946,1
7,1970,1
7,1971,1
7,2009,1
7,2010,1
7,2034,1
7,2035,1
7,2073,1
7,2074,1
7,2098,1
7,2099,1
7,2137,1
7,2138,1
7,2162,1
7,2163,1
7,2201,1
7,2202,1
7,2225,1
7,2226,1
7,2266,1
7,2267,1
7,2289,1
7,2290,1
7,2330,1
7,2331,1
7,2353,1
7,2354,1
7,2395,1
7,2396,1
7,2416,1
7,2417,1
7,2459,1
7,2460,1
7,2479,1
7,2480,1
7,2481,1
7,2524,1
7,2525,1
7,2542,1
7,2543,1
7,2544,1
7,2589,1
7,2590,1
7,2591,1
7,2605,1
7,2606,1
7,2607,1
7,2654,1
7,2655,1
7,2656,1
7,2667,1
7,2668,1
7,2669,1
7,2670,1
7,2719,1
7,2720,1
7,2721,1
7,2722,1
7,2723,1
7,2728,1
7,2729,1
7,2730,1
7,2731,1
7,2732,1
7,2733,1
7,2785,1
7,2786,1
7,2787,1
7,2788,1
7,2789,1
7,2790,1
7,2791,1
7,2792,1
7,2793,1
7,2794,1
7,2795,1
7,2853,1
7,2854,1
7,2855,1
8,1381,1
8,1382,1
8,1383,1
8,1384,1
8,1385,1
8,1386,1
8,1387,1
8,1388,1
8,1389,1
8,1443,1
8,1444,1
8,1445,1
8,1446,1
8,1447,1
8,1448,1
8,1449,1
8,1450,1
8,1451,1
8,1452,1
8,1453,1
8,1454,1
8,1455,1
8,1505,1
8,1506,1
8,1507,1
8,1508,1
8,1518,1
8,1519,1
8,1520,1
8,1521,1
8,1568,1
8,1569,1
8,1570,1
8,1584,1
8,1585,1
8,1586,1
8,1631,1
8,1632,1
8,1633,1
8,1649,1
8,1650,1
8,1651,1
8,1695,1
8,1696,1
8,1714,1
8,1715,1
8,1758,1
8,1759,1
8,1779,1
8,1780,1
8,1821,1
8,1822,1
8,1844,1
8,1845,1
8,1885,1
8,1886,1
8,1908,1
8,1909,1
8,1949,1
8,1950,1
8,1972,1
8,1973,1
8,2012,1
8,2013,1
8,2037,1
8,2038,1
8,2076,1
8,2077,1
8,2101,1
8,2102,1
8,2140,1
8,2141,1
8,2165,1
8,2166,1
8,2204,1
8,2205,1
8,2229,1
8,2230,1
8,2268,1
8,2269,1
8,2293,1
8,2294,1
8,2332,1
8,2333,1
8,2357,1
8,2358,1
8,2396,1
8,2397,1
8,2421,1
8,2422,1
8,2461,1
8,2462,1
8,2484,1
8,2485,1
8,2525,1
8,2526,1
8,2548,1
8,2549,1
8,2590,1
8,2591,1
8,2611,1
8,2612,1
8,2654,1
8,2655,1
8,2656,1
8,2674,1
8,2675,1
8,2676,1
8,2719,1
8,2720,1
8,2738,1
8,2739,1
8,2784,1
8,2785,1
8,2786,1
8,2800,1
8,2801,1
8,2802,1
8,2849,1
8,2850,1
8,2851,1
8,2863,1
8,2864,1
8,2865,1
8,2914,1
8,2915,1
8,2916,1
8,2917,1
8,2918,1
8,2924,1
8,2925,1
8,2926,1
8,2927,1
8,2928,1
8,2980,1
8,2981,1
8,2982,1
8,2983,1
8,2984,1
8,2985,1
8,2986,1
8,2987,1
8,2988,1
8,2989,1
8,2990,1
8,3047,1
8,3048,1
8,3049,1
8,3050,1
8,3051,1
9,1640,1
9,1641,1
9,1642,1
9,1643,1
9,1644,1
9,1645,1
9,1646,1
9,1647,1
9,1648,1
9,1649,1
9,1702,1
9,1703,1
9,1704,1
9,1705,1
9,1706,1
9,1707,1
9,1710,1
9,1711,1
9,1712,1
9,1713,1
9,1714,1
9,1715,1
9,1765,1
9,1766,1
9,1767,1
9,1778,1
9,1779,1
9,1780,1
9,1781,1
9,1828,1
9,1829,1
9,1830,1
9,1844,1
9,1845,1
9,1846,1
9,1891,1
9,1892,1
9,1909,1
9,1910,1
9,1911,1
9,1954,1
9,1955,1
9,1974,1
9,1975,1
9,2017,1
9,2018,1
9,2019,1
9,2039,1
9,2040,1
9,2081,1
9,2082,1
9,2103,1
9,2104,1
9,2105,1
9,2145,1
9,2146,1
9,2168,1
9,2169,1
9,2208,1
9,2209,1
9,2232,1
9,2233,1
9,2272,1
9,2273,1
9,2297,1
9,2336,1
9,2337,1
9,2361,1
9,2362,1
9,2400,1
9,2401,1
9,2425,1
9,2426,1
9,2464,1
9,2465,1
9,2489,1
9,2490,1
9,2528,1
9,2529,1
9,2553,1
9,2554,1
9,2592,1
9,2593,1
9,2617,1
9,2656,1
9,2657,1
9,2680,1
9,2681,1
9,2721,1
9,2722,1
9,2744,1
9,2745,1
9,2785,1
9,2786,1
9,2807,1
9,2808,1
9,2809,1
9,2849,1
9,2850,1
9,2851,1
9,2871,1
9,2872,1
9,2914,1
9,2915,1
9,2934,1
9,2935,1
9,2979,1
9,2980,1
9,2997,1
9,2998,1
9,2999,1
9,3044,1
9,3045,1
9,3046,1
9,3060,1
9,3061,1
9,3062,1
9,3109,1
9,3110,1
9,3111,1
9,3122,1
9,3123,1
9,3124,1
9,3125,1
9,3174,1
9,3175,1
9,3176,1
9,3177,1
9,3178,1
9,3179,1
9,3182,1
9,3183,1
9,3184,1
9,3185,1
9,3186,1
9,3187,1
9,3240,1
9,3241,1
9,3242,1
9,3243,1
9,3244,1
9,3245,1
9,3246,1
9,3247,1
9,3248,1
9,3249,1
10,2031,1
10,2032,1
10,2033,1
10,2034,1
10,2035,1
10,2036,1
10,2037,1
10,2038,1
10,2039,1
10,2093,1
10,2094,1
10,2095,1
10,2096,1
10,2097,1
10,2098,1
10,2099,1
10,2100,1
10,2101,1
10,2102,1
10,2103,1
10,2104,1
10,2105,1
10,2155,1
10,2156,1
10,2157,1
10,2158,1
10,2168,1
10,2169,1
10,2170,1
10,2171,1
10,2218,1
10,2219,1
10,2220,1
10,2234,1
10,2235,1
10,2236,1
10,2281,1
10,2282,1
10,2283,1
10,2299,1
10,2300,1
10,2301,1
10,2345,1
10,2346,1
10,2364,1
10,2365,1
10,2408,1
10,2409,1
10,2429,1
10,2430,1
10,2471,1
10,2472,1
10,2494,1
10,2495,1
10,2535,1
10,2536,1
10,2558,1
10,2559,1
10,2599,1
10,2600,1
10,2622,1
10,2623,1
10,2662,1
10,2663,1
10,2687,1
10,2688,1
10,2726,1
10,2727,1
10,2751,1
10,2752,1
10,2790,1
10,2791,1
10,2815,1
10,2816,1
10,2854,1
10,2855,1
10,2879,1
10,2880,1
10,2918,1
10,2919,1
10,2943,1
10,2944,1
10,2982,1
10,2983,1
10,3007,1
10,3008,1
10,3046,1
10,3047,1
10,3071,1
10,3072,1
10,3111,1
10,3112,1
10,3134,1
10,3135,1
10,3175,1
10,3176,1
10,3198,1
10,3199,1
10,3240,1
10,3241,1
10,3261,1
10,3262,1
10,3304,1
10,3305,1
10,3306,1
10,3324,1
10,3325,1
10,3326,1
10,3369,1
10,3370,1
10,3388,1
10,3389,1
10,3434,1
10,3435,1
10,3436,1
10,3450,1
10,3451,1
10,3452,1
10,3499,1
10,3500,1
10,3501,1
10,3513,1
10,3514,1
10,3515,1
10,3564,1
10,3565,1
10,3566,1
10,3567,1
10,3568,1
10,3574,1
10,3575,1
10,3576,1
10,3577,1
10,3578,1
10,3630,1
10,3631,1
10,3632,1
10,3633,1
10,3634,1
10,3635,1
10,3636,1
10,3637,1
10,3638,1
10,3639,1
10,3640,1
10,3697,1
10,3698,1
10,3699,1
10,3700,1
10,3701,1
